second_entry_pct,sl_pct,trail_pct,tp_pct,tp_pct_after_second,max_hold_days,q4_ret,q3_ret,q4_pnl,q3_pnl,q4_n,q3_n,worst_trade_pct,score_worse,sum_ret
10.0,8.0,,20,0.0,30.0,2.12,-1.56,23588,-9915,15,10,-10.2,-1.56,0.56
10.0,8.0,15.0,10,0.0,30.0,2.12,-1.56,23588,-9915,15,10,-10.2,-1.56,0.56
10.0,8.0,15.0,15,0.0,30.0,2.12,-1.56,23588,-9915,15,10,-10.2,-1.56,0.56
10.0,8.0,15.0,20,0.0,30.0,2.12,-1.56,23588,-9915,15,10,-10.2,-1.56,0.56
-10.0,,,15,0.0,,5.93,-1.57,54591,-13127,15,10,-33.1,-1.57,4.36
-10.0,8.0,,15,,,5.37,-1.57,38829,-8442,15,10,-8.1,-1.57,3.8
-10.0,,15.0,10,0.0,60.0,3.61,-1.57,33186,-12354,15,10,-9.7,-1.57,2.03
-10.0,10.0,15.0,10,0.0,60.0,3.61,-1.57,33186,-12354,15,10,-9.7,-1.57,2.03
-10.0,15.0,15.0,10,0.0,60.0,3.61,-1.57,33186,-12354,15,10,-9.7,-1.57,2.03
-10.0,,15.0,10,0.0,75.0,3.54,-1.57,32593,-12354,15,10,-9.7,-1.57,1.97
-10.0,,15.0,10,0.0,,3.54,-1.57,32593,-12354,15,10,-9.7,-1.57,1.97
-10.0,10.0,15.0,10,0.0,75.0,3.54,-1.57,32593,-12354,15,10,-9.7,-1.57,1.97
-10.0,10.0,15.0,10,0.0,,3.54,-1.57,32593,-12354,15,10,-9.7,-1.57,1.97
-10.0,15.0,15.0,10,0.0,75.0,3.54,-1.57,32593,-12354,15,10,-9.7,-1.57,1.97
-10.0,15.0,15.0,10,0.0,,3.54,-1.57,32593,-12354,15,10,-9.7,-1.57,1.97
-10.0,,8.0,20,,60.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,,8.0,20,,75.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,,8.0,20,,,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,,8.0,20,0.0,60.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,,8.0,20,0.0,75.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,,8.0,20,0.0,,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,8.0,8.0,20,,60.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,8.0,8.0,20,,75.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,8.0,8.0,20,,,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,8.0,8.0,20,0.0,60.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,8.0,8.0,20,0.0,75.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,8.0,8.0,20,0.0,,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,10.0,8.0,20,,60.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,10.0,8.0,20,,75.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,10.0,8.0,20,,,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,10.0,8.0,20,0.0,60.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,10.0,8.0,20,0.0,75.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,10.0,8.0,20,0.0,,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,15.0,8.0,20,,60.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,15.0,8.0,20,,75.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,15.0,8.0,20,,,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,15.0,8.0,20,0.0,60.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,15.0,8.0,20,0.0,75.0,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
-10.0,15.0,8.0,20,0.0,,1.6,-1.57,11596,-8446,15,10,-8.0,-1.57,0.03
,,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
,8.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
,10.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
,15.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-20.0,,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-20.0,,8.0,20,0.0,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-20.0,8.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-20.0,8.0,8.0,20,0.0,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-20.0,10.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-20.0,10.0,8.0,20,0.0,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-20.0,15.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-20.0,15.0,8.0,20,0.0,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-15.0,,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-15.0,,8.0,20,0.0,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-15.0,8.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-15.0,8.0,8.0,20,0.0,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-15.0,10.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-15.0,10.0,8.0,20,0.0,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-15.0,15.0,8.0,20,,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-15.0,15.0,8.0,20,0.0,30.0,1.94,-1.58,14037,-7718,15,10,-10.2,-1.58,0.36
-10.0,,10.0,15,,30.0,1.81,-1.59,13975,-9321,15,10,-7.8,-1.59,0.22
-10.0,10.0,10.0,15,,30.0,1.81,-1.59,13975,-9321,15,10,-7.8,-1.59,0.22
-10.0,15.0,10.0,15,,30.0,1.81,-1.59,13975,-9321,15,10,-7.8,-1.59,0.22
10.0,10.0,,10,0.0,60.0,1.61,-1.59,18725,-10930,15,10,-10.2,-1.59,0.02
10.0,10.0,,15,0.0,60.0,1.61,-1.59,18725,-10930,15,10,-10.2,-1.59,0.02
10.0,10.0,,20,0.0,60.0,1.61,-1.59,18725,-10930,15,10,-10.2,-1.59,0.02
10.0,10.0,15.0,10,0.0,60.0,1.61,-1.59,18725,-10930,15,10,-10.2,-1.59,0.02
10.0,10.0,15.0,15,0.0,60.0,1.61,-1.59,18725,-10930,15,10,-10.2,-1.59,0.02
10.0,10.0,15.0,20,0.0,60.0,1.61,-1.59,18725,-10930,15,10,-10.2,-1.59,0.02
10.0,10.0,,10,0.0,75.0,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,,10,0.0,,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,,15,0.0,75.0,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,,15,0.0,,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,,20,0.0,75.0,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,,20,0.0,,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,15.0,10,0.0,75.0,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,15.0,10,0.0,,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,15.0,15,0.0,75.0,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,15.0,15,0.0,,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,15.0,20,0.0,75.0,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
10.0,10.0,15.0,20,0.0,,1.56,-1.59,18131,-10930,15,10,-10.2,-1.59,-0.03
,8.0,15.0,20,,75.0,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
,8.0,15.0,20,,,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-20.0,8.0,15.0,20,,75.0,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-20.0,8.0,15.0,20,,,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-20.0,8.0,15.0,20,0.0,75.0,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-20.0,8.0,15.0,20,0.0,,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-15.0,8.0,15.0,20,,75.0,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-15.0,8.0,15.0,20,,,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-15.0,8.0,15.0,20,0.0,75.0,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-15.0,8.0,15.0,20,0.0,,4.45,-1.6,32174,-7832,15,10,-10.2,-1.6,2.85
-10.0,,10.0,10,0.0,60.0,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
-10.0,,10.0,10,0.0,75.0,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
-10.0,,10.0,10,0.0,,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
-10.0,10.0,10.0,10,0.0,60.0,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
-10.0,10.0,10.0,10,0.0,75.0,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
-10.0,10.0,10.0,10,0.0,,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
-10.0,15.0,10.0,10,0.0,60.0,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
-10.0,15.0,10.0,10,0.0,75.0,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
-10.0,15.0,10.0,10,0.0,,2.87,-1.6,22093,-9357,15,10,-8.6,-1.6,1.27
,,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,8.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,8.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,8.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,10.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,10.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,10.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,15.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,15.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
,15.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,,8.0,10,0.0,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,,8.0,10,0.0,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,,8.0,10,0.0,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,8.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,8.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,8.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,8.0,8.0,10,0.0,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,8.0,8.0,10,0.0,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,8.0,8.0,10,0.0,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,10.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,10.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,10.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,10.0,8.0,10,0.0,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,10.0,8.0,10,0.0,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,10.0,8.0,10,0.0,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,15.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,15.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,15.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,15.0,8.0,10,0.0,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,15.0,8.0,10,0.0,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-20.0,15.0,8.0,10,0.0,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,,8.0,10,0.0,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,,8.0,10,0.0,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,,8.0,10,0.0,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,8.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,8.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,8.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,8.0,8.0,10,0.0,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,8.0,8.0,10,0.0,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,8.0,8.0,10,0.0,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,10.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,10.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,10.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,10.0,8.0,10,0.0,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,10.0,8.0,10,0.0,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,10.0,8.0,10,0.0,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,15.0,8.0,10,,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,15.0,8.0,10,,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,15.0,8.0,10,,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,15.0,8.0,10,0.0,60.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,15.0,8.0,10,0.0,75.0,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-15.0,15.0,8.0,10,0.0,,2.12,-1.63,15323,-7950,15,10,-10.2,-1.63,0.49
-5.0,8.0,,20,,,3.37,-1.64,35523,-14320,15,10,-8.0,-1.64,1.73
-10.0,,15.0,10,,30.0,4.71,-1.66,40977,-12247,15,10,-9.7,-1.66,3.04
-10.0,10.0,15.0,10,,30.0,4.71,-1.66,40977,-12247,15,10,-9.7,-1.66,3.04
-10.0,15.0,15.0,10,,30.0,4.71,-1.66,40977,-12247,15,10,-9.7,-1.66,3.04
-10.0,8.0,,15,0.0,30.0,2.91,-1.66,21005,-8935,15,10,-8.0,-1.66,1.24
-10.0,8.0,10.0,20,0.0,30.0,1.2,-1.66,8660,-8929,15,10,-8.0,-1.66,-0.47
10.0,,,10,0.0,30.0,2.74,-1.67,31881,-10653,15,10,-16.9,-1.67,1.07
10.0,,,15,0.0,30.0,2.74,-1.67,31881,-10653,15,10,-16.9,-1.67,1.07
10.0,,,20,0.0,30.0,2.74,-1.67,31881,-10653,15,10,-16.9,-1.67,1.07
-5.0,,8.0,20,,30.0,2.27,-1.67,20601,-12922,15,10,-7.9,-1.67,0.61
-5.0,8.0,8.0,20,,30.0,2.27,-1.67,20601,-12922,15,10,-7.9,-1.67,0.61
-5.0,10.0,8.0,20,,30.0,2.27,-1.67,20601,-12922,15,10,-7.9,-1.67,0.61
-5.0,15.0,8.0,20,,30.0,2.27,-1.67,20601,-12922,15,10,-7.9,-1.67,0.61
-15.0,15.0,,10,,60.0,6.44,-1.68,49761,-12301,15,10,-15.0,-1.68,4.76
-10.0,8.0,10.0,10,0.0,60.0,2.7,-1.68,19542,-9040,15,10,-8.1,-1.68,1.02
-10.0,8.0,10.0,10,0.0,75.0,2.7,-1.68,19542,-9040,15,10,-8.1,-1.68,1.02
-10.0,8.0,10.0,10,0.0,,2.7,-1.68,19542,-9040,15,10,-8.1,-1.68,1.02
,15.0,,10,,,4.66,-1.69,33714,-8280,15,10,-15.0,-1.69,2.97
-20.0,15.0,,10,,,4.66,-1.69,33714,-8280,15,10,-15.0,-1.69,2.97
-20.0,15.0,,10,0.0,,4.66,-1.69,33714,-8280,15,10,-15.0,-1.69,2.97
-5.0,,8.0,10,,60.0,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,,8.0,10,,75.0,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,,8.0,10,,,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,8.0,8.0,10,,60.0,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,8.0,8.0,10,,75.0,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,8.0,8.0,10,,,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,10.0,8.0,10,,60.0,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,10.0,8.0,10,,75.0,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,10.0,8.0,10,,,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,15.0,8.0,10,,60.0,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,15.0,8.0,10,,75.0,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-5.0,15.0,8.0,10,,,1.92,-1.69,18371,-13154,15,10,-7.9,-1.69,0.23
-10.0,,10.0,15,0.0,30.0,1.67,-1.69,12859,-9925,15,10,-7.8,-1.69,-0.02
-10.0,10.0,10.0,15,0.0,30.0,1.67,-1.69,12859,-9925,15,10,-7.8,-1.69,-0.02
-10.0,15.0,10.0,15,0.0,30.0,1.67,-1.69,12859,-9925,15,10,-7.8,-1.69,-0.02
-15.0,15.0,,10,0.0,30.0,4.53,-1.7,32770,-9995,15,10,-15.0,-1.7,2.83
-20.0,,,15,,30.0,4.23,-1.72,30610,-10955,15,10,-19.2,-1.72,2.52
-10.0,,15.0,10,0.0,30.0,3.44,-1.75,29904,-12851,15,10,-9.7,-1.75,1.69
-10.0,10.0,15.0,10,0.0,30.0,3.44,-1.75,29904,-12851,15,10,-9.7,-1.75,1.69
-10.0,15.0,15.0,10,0.0,30.0,3.44,-1.75,29904,-12851,15,10,-9.7,-1.75,1.69
10.0,15.0,,10,,,5.97,-1.76,72412,-12860,15,10,-15.0,-1.76,4.21
-10.0,,15.0,10,,60.0,5.74,-1.77,52863,-13911,15,10,-9.7,-1.77,3.97
-10.0,10.0,15.0,10,,60.0,5.74,-1.77,52863,-13911,15,10,-9.7,-1.77,3.97
-10.0,15.0,15.0,10,,60.0,5.74,-1.77,52863,-13911,15,10,-9.7,-1.77,3.97
-10.0,10.0,,10,,,5.16,-1.79,47455,-14027,15,10,-10.2,-1.79,3.37
-10.0,,,15,0.0,75.0,5.93,-1.82,54591,-15216,15,10,-30.7,-1.82,4.11
,,15.0,10,,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
,15.0,15.0,10,,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-20.0,,15.0,10,,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-20.0,,15.0,10,0.0,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-20.0,15.0,15.0,10,,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-20.0,15.0,15.0,10,0.0,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-15.0,,15.0,10,,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-15.0,,15.0,10,0.0,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-15.0,15.0,15.0,10,,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-15.0,15.0,15.0,10,0.0,30.0,4.61,-1.85,33336,-9027,15,10,-14.4,-1.85,2.76
-10.0,10.0,,10,,30.0,4.58,-1.85,39887,-13641,15,10,-10.0,-1.85,2.73
,,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
,10.0,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
,15.0,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-20.0,,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-20.0,,10.0,10,0.0,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-20.0,10.0,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-20.0,10.0,10.0,10,0.0,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-20.0,15.0,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-20.0,15.0,10.0,10,0.0,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-15.0,,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-15.0,,10.0,10,0.0,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-15.0,10.0,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-15.0,10.0,10.0,10,0.0,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-15.0,15.0,10.0,10,,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
-15.0,15.0,10.0,10,0.0,30.0,2.97,-1.85,21481,-9053,15,10,-10.2,-1.85,1.12
10.0,10.0,,10,0.0,30.0,1.88,-1.85,20891,-11771,15,10,-10.2,-1.85,0.03
10.0,10.0,,15,0.0,30.0,1.88,-1.85,20891,-11771,15,10,-10.2,-1.85,0.03
10.0,10.0,,20,0.0,30.0,1.88,-1.85,20891,-11771,15,10,-10.2,-1.85,0.03
10.0,10.0,15.0,10,0.0,30.0,1.88,-1.85,20891,-11771,15,10,-10.2,-1.85,0.03
10.0,10.0,15.0,15,0.0,30.0,1.88,-1.85,20891,-11771,15,10,-10.2,-1.85,0.03
10.0,10.0,15.0,20,0.0,30.0,1.88,-1.85,20891,-11771,15,10,-10.2,-1.85,0.03
-10.0,15.0,,10,,,6.76,-1.86,62200,-14610,15,10,-15.0,-1.86,4.9
10.0,,8.0,10,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,,8.0,15,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,,8.0,20,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,8.0,8.0,10,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,8.0,8.0,15,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,8.0,8.0,20,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,10.0,8.0,10,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,10.0,8.0,15,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,10.0,8.0,20,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,15.0,8.0,10,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,15.0,8.0,15,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,15.0,8.0,20,0.0,30.0,1.62,-1.86,16430,-10922,15,10,-10.2,-1.86,-0.24
10.0,,15.0,10,0.0,75.0,2.87,-1.87,34816,-12862,15,10,-14.4,-1.87,1.0
10.0,,15.0,15,0.0,75.0,2.87,-1.87,34816,-12862,15,10,-14.4,-1.87,1.0
10.0,,15.0,20,0.0,75.0,2.87,-1.87,34816,-12862,15,10,-14.4,-1.87,1.0
10.0,15.0,15.0,10,0.0,75.0,2.87,-1.87,34816,-12862,15,10,-14.4,-1.87,1.0
10.0,15.0,15.0,15,0.0,75.0,2.87,-1.87,34816,-12862,15,10,-14.4,-1.87,1.0
10.0,15.0,15.0,20,0.0,75.0,2.87,-1.87,34816,-12862,15,10,-14.4,-1.87,1.0
10.0,,,10,0.0,75.0,3.25,-1.9,39458,-13027,15,10,-22.2,-1.9,1.35
10.0,,,15,0.0,75.0,3.25,-1.9,39458,-13027,15,10,-22.2,-1.9,1.35
10.0,,,20,0.0,75.0,3.25,-1.9,39458,-13027,15,10,-22.2,-1.9,1.35
10.0,15.0,,10,0.0,,2.67,-1.91,32365,-13939,15,10,-15.0,-1.91,0.76
