instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price
NIFTY,sell,STRADDLE,26000.0,MONTH,2,2025-11-13 12:07:00+05:30,821.35,1,1,821.35,2025-11-13 12:36:00+05:30,808.5,TARGET,12.850000000000023,1.5644974736713975,963.7500000000017,75,CLOSED,26000.0,26000.0,540.35,281.0,513.0,295.5
NIFTY,sell,STRADDLE,26000.0,MONTH,2,2025-11-13 13:00:00+05:30,817.45,1,1,817.45,2025-11-13 13:59:00+05:30,802.65,TARGET,14.800000000000068,1.8105082879686916,1110.000000000005,75,CLOSED,26000.0,26000.0,527.65,289.8,499.0,303.65
NIFTY,sell,STRADDLE,25900.0,MONTH,2,2025-11-13 14:38:00+05:30,844.7,1,1,844.7,2025-11-13 14:45:00+05:30,838.45,EOD,6.25,0.7399076595240914,468.75,75,CLOSED,25900.0,25900.0,556.2,288.5,555.15,283.3
NIFTY,sell,STRADDLE,25900.0,MONTH,2,2025-11-14 09:34:00+05:30,833.15,1,1,833.15,2025-11-14 09:37:00+05:30,823.4499999999999,TARGET,9.700000000000045,1.1642561363500024,727.5000000000034,75,CLOSED,25900.0,25900.0,549.0,284.15,521.55,301.9
NIFTY,sell,STRADDLE,25850.0,MONTH,2,2025-11-14 09:50:00+05:30,851.45,1,1,851.45,2025-11-14 09:52:00+05:30,825.95,TARGET,25.5,2.9948910681778145,1912.5,75,CLOSED,25850.0,25850.0,566.0,285.45,535.95,290.0
NIFTY,sell,STRADDLE,25750.0,MONTH,2,2025-11-14 10:47:00+05:30,868.75,1,1,868.75,2025-11-14 10:49:00+05:30,857.3,TARGET,11.450000000000045,1.3179856115107966,858.7500000000034,75,CLOSED,25750.0,25750.0,586.0,282.75,582.0,275.3
NIFTY,sell,STRADDLE,25850.0,MONTH,2,2025-11-14 10:54:00+05:30,857.75,1,1,857.75,2025-11-14 10:59:00+05:30,840.3,TARGET,17.450000000000045,2.0343923054503112,1308.7500000000034,75,CLOSED,25850.0,25850.0,550.95,306.8,564.05,276.25
NIFTY,sell,STRADDLE,25850.0,MONTH,2,2025-11-14 11:18:00+05:30,854.7,1,1,854.7,2025-11-14 11:20:00+05:30,831.9,TARGET,22.800000000000068,2.6676026676026754,1710.000000000005,75,CLOSED,25850.0,25850.0,564.7,290.0,541.9,290.0
NIFTY,sell,STRADDLE,26000.0,MONTH,2,2025-11-17 09:57:00+05:30,796.1,1,1,796.1,2025-11-17 10:12:00+05:30,786.65,TARGET,9.450000000000045,1.1870368044215607,708.7500000000034,75,CLOSED,26000.0,26000.0,515.35,280.75,498.15,288.5
NIFTY,sell,STRADDLE,25950.0,MONTH,2,2025-11-17 11:51:00+05:30,798.55,1,1,798.55,2025-11-17 14:45:00+05:30,797.85,EOD,0.6999999999999318,0.08765888172311462,52.499999999994884,75,CLOSED,25950.0,25950.0,530.4,268.15,543.85,254.0
NIFTY,sell,STRADDLE,25900.0,MONTH,2,2025-11-18 10:26:00+05:30,801.75,1,1,801.75,2025-11-18 11:30:00+05:30,792.75,TARGET,9.0,1.1225444340505144,675.0,75,CLOSED,25900.0,25900.0,520.75,281.0,519.0,273.75
NIFTY,sell,STRADDLE,25950.0,MONTH,2,2025-11-18 12:34:00+05:30,795.2,1,1,795.2,2025-11-18 12:36:00+05:30,783.55,TARGET,11.650000000000091,1.4650402414487034,873.7500000000068,75,CLOSED,25950.0,25950.0,507.6,287.6,495.0,288.55
NIFTY,sell,STRADDLE,25950.0,MONTH,2,2025-11-18 13:21:00+05:30,789.15,1,1,789.15,2025-11-18 14:12:00+05:30,780.85,TARGET,8.299999999999955,1.0517645568016163,622.4999999999966,75,CLOSED,25950.0,25950.0,516.55,272.6,520.0,260.85
NIFTY,sell,STRADDLE,26000.0,MONTH,2,2025-11-18 14:14:00+05:30,772.7,1,1,772.7,2025-11-18 14:37:00+05:30,764.1,TARGET,8.600000000000023,1.1129804581338192,645.0000000000017,75,CLOSED,26000.0,26000.0,496.4,276.3,474.6,289.5
NIFTY,sell,STRADDLE,25950.0,MONTH,2,2025-11-19 10:14:00+05:30,766.75,1,1,766.75,2025-11-19 11:03:00+05:30,758.0,TARGET,8.75,1.1411803064884252,656.25,75,CLOSED,25950.0,25950.0,496.8,269.95,482.1,275.9
NIFTY,sell,STRADDLE,25950.0,MONTH,2,2025-11-19 11:25:00+05:30,766.8,1,1,766.8,2025-11-19 11:28:00+05:30,757.9000000000001,TARGET,8.899999999999864,1.160667709963467,667.4999999999898,75,CLOSED,25950.0,25950.0,486.95,279.85,482.6,275.3
NIFTY,sell,STRADDLE,25950.0,MONTH,2,2025-11-19 11:47:00+05:30,767.25,1,1,767.25,2025-11-19 12:08:00+05:30,786.5,STOP_LOSS,-19.25,-2.5089605734767026,-1443.75,75,CLOSED,25950.0,25950.0,502.25,265.0,527.6,258.9
NIFTY,sell,STRADDLE,26000.0,MONTH,2,2025-11-19 13:49:00+05:30,772.6,1,1,772.6,2025-11-19 14:45:00+05:30,781.6500000000001,EOD,-9.050000000000068,-1.171369402019165,-678.7500000000051,75,CLOSED,26000.0,26000.0,506.0,266.6,523.6,258.05
NIFTY,sell,STRADDLE,26100.0,MONTH,2,2025-11-20 10:16:00+05:30,758.6,1,1,758.6,2025-11-20 13:26:00+05:30,778.3,STOP_LOSS,-19.699999999999932,-2.5968890060637926,-1477.499999999995,75,CLOSED,26100.0,26100.0,491.85,266.75,543.35,234.95
NIFTY,sell,STRADDLE,26200.0,MONTH,2,2025-11-20 13:54:00+05:30,767.6500000000001,1,1,767.6500000000001,2025-11-20 14:29:00+05:30,758.75,TARGET,8.900000000000091,1.1593825311014252,667.5000000000068,75,CLOSED,26200.0,26200.0,507.35,260.3,488.2,270.55
NIFTY,sell,STRADDLE,26150.0,MONTH,2,2025-11-21 09:31:00+05:30,778.9,1,1,778.9,2025-11-21 09:38:00+05:30,768.7,TARGET,10.199999999999932,1.3095390935935207,764.9999999999949,75,CLOSED,26150.0,26150.0,498.95,279.95,487.0,281.7
NIFTY,sell,STRADDLE,26100.0,MONTH,2,2025-11-21 11:04:00+05:30,775.0,1,1,775.0,2025-11-21 12:00:00+05:30,767.15,TARGET,7.850000000000023,1.0129032258064545,588.7500000000017,75,CLOSED,26100.0,26100.0,489.0,286.0,484.15,283.0
NIFTY,sell,STRADDLE,26150.0,MONTH,2,2025-11-21 12:24:00+05:30,771.2,1,1,771.2,2025-11-21 13:16:00+05:30,763.05,TARGET,8.150000000000091,1.0567946058091404,611.2500000000068,75,CLOSED,26150.0,26150.0,492.2,279.0,475.75,287.3
NIFTY,sell,STRADDLE,26150.0,MONTH,2,2025-11-21 13:55:00+05:30,775.0,1,1,775.0,2025-11-21 13:58:00+05:30,765.6500000000001,TARGET,9.349999999999909,1.206451612903214,701.2499999999932,75,CLOSED,26150.0,26150.0,479.25,295.75,477.05,288.6
NIFTY,sell,STRADDLE,26150.0,MONTH,2,2025-11-24 10:39:00+05:30,753.05,1,1,753.05,2025-11-24 10:45:00+05:30,743.4000000000001,TARGET,9.649999999999864,1.2814554146470838,723.7499999999898,75,CLOSED,26150.0,26150.0,477.95,275.1,466.35,277.05
NIFTY,sell,STRADDLE,26050.0,MONTH,2,2025-11-24 14:38:00+05:30,744.6,1,1,744.6,2025-11-24 14:42:00+05:30,734.05,TARGET,10.550000000000068,1.4168681171098667,791.2500000000051,75,CLOSED,26050.0,26050.0,464.0,280.6,454.55,279.5
NIFTY,sell,STRADDLE,26000.0,MONTH,2,2025-11-25 09:56:00+05:30,712.65,1,1,712.65,2025-11-25 11:00:00+05:30,705.0,TARGET,7.649999999999977,1.0734582193222448,573.7499999999983,75,CLOSED,26000.0,26000.0,441.15,271.5,412.55,292.45
NIFTY,sell,STRADDLE,25950.0,MONTH,2,2025-11-25 11:19:00+05:30,721.0,1,1,721.0,2025-11-25 13:42:00+05:30,712.35,TARGET,8.649999999999977,1.1997226074895946,648.7499999999983,75,CLOSED,25950.0,25950.0,451.0,270.0,466.0,246.35
NIFTY,sell,STRADDLE,26000.0,MONTH,1,2025-11-26 09:34:00+05:30,679.85,1,1,679.85,2025-11-26 09:50:00+05:30,706.15,STOP_LOSS,-26.299999999999955,-3.868500404500986,-1972.4999999999966,75,CLOSED,26000.0,26000.0,441.1,238.75,493.15,213.0
NIFTY,sell,STRADDLE,26100.0,MONTH,1,2025-11-26 10:46:00+05:30,687.6,1,1,687.6,2025-11-26 12:59:00+05:30,705.55,STOP_LOSS,-17.949999999999932,-2.6105293775450744,-1346.249999999995,75,CLOSED,26100.0,26100.0,450.75,236.85,479.55,226.0
NIFTY,sell,STRADDLE,26200.0,MONTH,1,2025-11-26 13:02:00+05:30,682.3499999999999,1,1,682.3499999999999,2025-11-26 14:45:00+05:30,687.2,EOD,-4.850000000000136,-0.7107789257712519,-363.75000000001023,75,CLOSED,26200.0,26200.0,422.2,260.15,424.6,262.6
NIFTY,sell,STRADDLE,26300.0,MONTH,1,2025-11-27 10:00:00+05:30,668.4,1,1,668.4,2025-11-27 11:30:00+05:30,661.45,TARGET,6.949999999999932,1.0397965290245261,521.2499999999949,75,CLOSED,26300.0,26300.0,420.25,248.15,405.1,256.35
NIFTY,sell,STRADDLE,26150.0,MONTH,1,2025-11-27 13:48:00+05:30,668.65,1,1,668.65,2025-11-27 14:32:00+05:30,661.65,TARGET,7.0,1.0468855155911165,525.0,75,CLOSED,26150.0,26150.0,428.65,240.0,444.0,217.65
NIFTY,sell,STRADDLE,26250.0,MONTH,1,2025-11-28 10:37:00+05:30,643.9000000000001,1,1,643.9000000000001,2025-11-28 11:23:00+05:30,635.4,TARGET,8.500000000000114,1.320080757881676,637.5000000000085,75,CLOSED,26250.0,26250.0,417.1,226.8,402.3,233.1
NIFTY,sell,STRADDLE,26250.0,MONTH,1,2025-11-28 11:50:00+05:30,642.3,1,1,642.3,2025-11-28 12:04:00+05:30,635.3,TARGET,7.0,1.089833411178577,525.0,75,CLOSED,26250.0,26250.0,411.0,231.3,400.0,235.3
NIFTY,sell,STRADDLE,26250.0,MONTH,1,2025-11-28 12:40:00+05:30,636.15,1,1,636.15,2025-11-28 12:46:00+05:30,628.35,TARGET,7.7999999999999545,1.226125913699592,584.9999999999966,75,CLOSED,26250.0,26250.0,398.4,237.75,383.85,244.5
NIFTY,sell,STRADDLE,26200.0,MONTH,1,2025-11-28 14:33:00+05:30,639.35,1,1,639.35,2025-11-28 14:45:00+05:30,637.1,EOD,2.25,0.3519199186673966,168.75,75,CLOSED,26200.0,26200.0,419.25,220.1,411.1,226.0
NIFTY,sell,STRADDLE,26300.0,MONTH,1,2025-12-01 09:39:00+05:30,617.65,1,1,617.65,2025-12-01 09:52:00+05:30,609.75,TARGET,7.899999999999977,1.2790415283736707,592.4999999999983,75,CLOSED,26300.0,26300.0,396.9,220.75,378.4,231.35
NIFTY,sell,STRADDLE,26200.0,MONTH,1,2025-12-01 12:28:00+05:30,624.35,1,1,624.35,2025-12-01 12:34:00+05:30,617.25,TARGET,7.100000000000023,1.1371826699767793,532.5000000000017,75,CLOSED,26200.0,26200.0,386.1,238.25,371.15,246.1
NIFTY,sell,STRADDLE,26150.0,MONTH,1,2025-12-01 13:03:00+05:30,633.8,1,1,633.8,2025-12-01 13:08:00+05:30,626.95,TARGET,6.849999999999909,1.0807825812559024,513.7499999999932,75,CLOSED,26150.0,26150.0,412.15,221.65,408.95,218.0
NIFTY,sell,STRADDLE,26200.0,MONTH,1,2025-12-01 13:49:00+05:30,621.15,1,1,621.15,2025-12-01 14:45:00+05:30,615.25,EOD,5.899999999999977,0.949851082669239,442.4999999999983,75,CLOSED,26200.0,26200.0,391.05,230.1,377.0,238.25
NIFTY,sell,STRADDLE,26050.0,MONTH,1,2025-12-02 12:23:00+05:30,618.6,1,1,618.6,2025-12-02 12:55:00+05:30,611.55,TARGET,7.050000000000068,1.1396702230843951,528.7500000000051,75,CLOSED,26050.0,26050.0,401.3,217.3,389.2,222.35
NIFTY,sell,STRADDLE,26050.0,MONTH,1,2025-12-02 13:08:00+05:30,619.7,1,1,619.7,2025-12-02 13:09:00+05:30,612.65,TARGET,7.050000000000068,1.1376472486687215,528.7500000000051,75,CLOSED,26050.0,26050.0,394.0,225.7,395.0,217.65
NIFTY,sell,STRADDLE,26050.0,MONTH,1,2025-12-02 13:47:00+05:30,614.6,1,1,614.6,2025-12-02 14:24:00+05:30,607.3,TARGET,7.300000000000068,1.1877643996095133,547.5000000000051,75,CLOSED,26050.0,26050.0,390.6,224.0,383.3,224.0
NIFTY,sell,STRADDLE,25900.0,MONTH,1,2025-12-03 11:34:00+05:30,589.55,1,1,589.55,2025-12-03 13:43:00+05:30,582.9,TARGET,6.649999999999977,1.1279789670087317,498.7499999999983,75,CLOSED,25900.0,25900.0,385.15,204.4,380.0,202.9
NIFTY,sell,STRADDLE,26050.0,MONTH,1,2025-12-04 09:54:00+05:30,556.65,1,1,556.65,2025-12-04 10:01:00+05:30,550.8,TARGET,5.850000000000023,1.0509296685529548,438.7500000000017,75,CLOSED,26050.0,26050.0,335.9,220.75,332.65,218.15
NIFTY,sell,STRADDLE,26100.0,MONTH,1,2025-12-04 10:29:00+05:30,547.15,1,1,547.15,2025-12-04 11:38:00+05:30,540.6,TARGET,6.5499999999999545,1.1971123092387745,491.2499999999966,75,CLOSED,26100.0,26100.0,336.45,210.7,313.05,227.55
NIFTY,sell,STRADDLE,26050.0,MONTH,1,2025-12-04 12:10:00+05:30,548.05,1,1,548.05,2025-12-04 12:21:00+05:30,542.0,TARGET,6.0499999999999545,1.1039138764711167,453.7499999999966,75,CLOSED,26050.0,26050.0,335.05,213.0,321.0,221.0
