instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,level_1_target,level_1_pct,level_1_capital_pct,part_1_time,part_1_price
NIFTY,buy,PE,24300.0,WEEK,1,2025-04-30 10:36:00+05:30,33.2,1,1,33.2,2025-04-30 10:37:00+05:30,31.872,STOP_LOSS,-1.328000000000003,-4.000000000000008,-99.60000000000022,75,CLOSED,33.2,0,100.0,2025-04-30 10:36:00+05:30,33.2
NIFTY,buy,CE,24350.0,WEEK,1,2025-04-30 10:52:00+05:30,14.95,1,1,14.95,2025-04-30 10:53:00+05:30,14.351999999999999,STOP_LOSS,-0.5980000000000008,-4.000000000000005,-44.85000000000006,75,CLOSED,14.95,0,100.0,2025-04-30 10:52:00+05:30,14.95
NIFTY,buy,CE,24350.0,WEEK,1,2025-04-30 10:55:00+05:30,17.2,1,1,17.2,2025-04-30 10:56:00+05:30,18.49,TARGET,1.2899999999999991,7.499999999999996,96.74999999999994,75,CLOSED,17.2,0,100.0,2025-04-30 10:55:00+05:30,17.2
NIFTY,buy,CE,24350.0,WEEK,1,2025-04-30 11:00:00+05:30,21.3,1,1,21.3,2025-04-30 11:01:00+05:30,20.448,STOP_LOSS,-0.8520000000000003,-4.000000000000002,-63.90000000000002,75,CLOSED,21.3,0,100.0,2025-04-30 11:00:00+05:30,21.3
NIFTY,buy,CE,24350.0,WEEK,1,2025-04-30 11:18:00+05:30,45.15,1,1,45.15,2025-04-30 11:19:00+05:30,43.343999999999994,STOP_LOSS,-1.8060000000000045,-4.00000000000001,-135.45000000000033,75,CLOSED,45.15,0,100.0,2025-04-30 11:18:00+05:30,45.15
NIFTY,buy,PE,24300.0,WEEK,1,2025-04-30 11:46:00+05:30,20.7,1,1,20.7,2025-04-30 11:47:00+05:30,19.872,STOP_LOSS,-0.8279999999999994,-3.9999999999999973,-62.09999999999995,75,CLOSED,20.7,0,100.0,2025-04-30 11:46:00+05:30,20.7
NIFTY,buy,CE,24350.0,WEEK,1,2025-04-30 11:55:00+05:30,29.2,1,1,29.2,2025-04-30 11:56:00+05:30,31.389999999999997,TARGET,2.1899999999999977,7.499999999999993,164.24999999999983,75,CLOSED,29.2,0,100.0,2025-04-30 11:55:00+05:30,29.2
NIFTY,buy,PE,24350.0,WEEK,1,2025-04-30 12:58:00+05:30,20.9,1,1,20.9,2025-04-30 12:59:00+05:30,20.063999999999997,STOP_LOSS,-0.8360000000000021,-4.000000000000011,-62.70000000000016,75,CLOSED,20.9,0,100.0,2025-04-30 12:58:00+05:30,20.9
NIFTY,buy,PE,24350.0,WEEK,1,2025-04-30 13:00:00+05:30,24.0,1,1,24.0,2025-04-30 13:01:00+05:30,23.04,STOP_LOSS,-0.9600000000000009,-4.0000000000000036,-72.00000000000006,75,CLOSED,24.0,0,100.0,2025-04-30 13:00:00+05:30,24.0
NIFTY,buy,PE,24350.0,WEEK,1,2025-04-30 14:33:00+05:30,8.85,1,1,8.85,2025-04-30 14:34:00+05:30,9.51375,TARGET,0.6637500000000003,7.5000000000000036,49.78125000000002,75,CLOSED,8.85,0,100.0,2025-04-30 14:33:00+05:30,8.85
NIFTY,buy,CE,24350.0,WEEK,1,2025-04-30 14:47:00+05:30,7.75,1,1,7.75,2025-04-30 14:48:00+05:30,7.4399999999999995,STOP_LOSS,-0.3100000000000005,-4.000000000000006,-23.250000000000036,75,CLOSED,7.75,0,100.0,2025-04-30 14:47:00+05:30,7.75
NIFTY,buy,CE,24350.0,WEEK,1,2025-04-30 14:53:00+05:30,16.35,1,1,16.35,2025-04-30 14:54:00+05:30,15.696000000000002,STOP_LOSS,-0.6539999999999999,-3.9999999999999996,-49.05,75,CLOSED,16.35,0,100.0,2025-04-30 14:53:00+05:30,16.35
NIFTY,buy,CE,24350.0,WEEK,1,2025-04-30 14:58:00+05:30,24.85,1,1,24.85,2025-04-30 14:59:00+05:30,23.856,STOP_LOSS,-0.9939999999999998,-3.9999999999999987,-74.54999999999998,75,CLOSED,24.85,0,100.0,2025-04-30 14:58:00+05:30,24.85
NIFTY,buy,PE,24500.0,WEEK,1,2025-05-02 10:30:00+05:30,171.0,1,1,171.0,2025-05-02 10:32:00+05:30,164.16,STOP_LOSS,-6.840000000000003,-4.000000000000002,-513.0000000000002,75,CLOSED,171.0,0,100.0,2025-05-02 10:30:00+05:30,171.0
NIFTY,buy,PE,24450.0,WEEK,1,2025-05-02 10:54:00+05:30,179.5,1,1,179.5,2025-05-02 10:55:00+05:30,172.32,STOP_LOSS,-7.180000000000007,-4.0000000000000036,-538.5000000000005,75,CLOSED,179.5,0,100.0,2025-05-02 10:54:00+05:30,179.5
NIFTY,buy,PE,24250.0,WEEK,1,2025-05-02 12:28:00+05:30,195.9,1,1,195.9,2025-05-02 12:32:00+05:30,188.064,STOP_LOSS,-7.836000000000013,-4.000000000000006,-587.700000000001,75,CLOSED,195.9,0,100.0,2025-05-02 12:28:00+05:30,195.9
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-02 13:32:00+05:30,200.85,1,1,200.85,2025-05-02 13:33:00+05:30,192.81599999999997,STOP_LOSS,-8.03400000000002,-4.000000000000011,-602.5500000000015,75,CLOSED,200.85,0,100.0,2025-05-02 13:32:00+05:30,200.85
NIFTY,buy,CE,24350.0,WEEK,1,2025-05-02 14:48:00+05:30,167.75,1,1,167.75,2025-05-02 14:54:00+05:30,180.33124999999998,TARGET,12.581249999999983,7.49999999999999,943.5937499999987,75,CLOSED,167.75,0,100.0,2025-05-02 14:48:00+05:30,167.75
NIFTY,buy,CE,24500.0,WEEK,1,2025-05-05 09:51:00+05:30,118.35,1,1,118.35,2025-05-05 09:54:00+05:30,127.22625,TARGET,8.876249999999999,7.5,665.7187499999999,75,CLOSED,118.35,0,100.0,2025-05-05 09:51:00+05:30,118.35
NIFTY,buy,CE,24500.0,WEEK,1,2025-05-05 10:31:00+05:30,135.2,1,1,135.2,2025-05-05 10:32:00+05:30,129.79199999999997,STOP_LOSS,-5.4080000000000155,-4.0000000000000115,-405.60000000000116,75,CLOSED,135.2,0,100.0,2025-05-05 10:31:00+05:30,135.2
NIFTY,buy,PE,24500.0,WEEK,1,2025-05-05 10:55:00+05:30,125.35,1,1,125.35,2025-05-05 11:06:00+05:30,134.75125,TARGET,9.401250000000005,7.5000000000000036,705.0937500000003,75,CLOSED,125.35,0,100.0,2025-05-05 10:55:00+05:30,125.35
NIFTY,buy,CE,24500.0,WEEK,1,2025-05-05 13:55:00+05:30,95.55,1,1,95.55,2025-05-05 13:56:00+05:30,91.728,STOP_LOSS,-3.8220000000000027,-4.000000000000003,-286.6500000000002,75,CLOSED,95.55,0,100.0,2025-05-05 13:55:00+05:30,95.55
NIFTY,buy,PE,24400.0,WEEK,1,2025-05-06 09:53:00+05:30,72.5,1,1,72.5,2025-05-06 09:56:00+05:30,77.9375,TARGET,5.4375,7.5,407.8125,75,CLOSED,72.5,0,100.0,2025-05-06 09:53:00+05:30,72.5
NIFTY,buy,PE,24400.0,WEEK,1,2025-05-06 12:34:00+05:30,75.05,1,1,75.05,2025-05-06 12:43:00+05:30,72.04799999999999,STOP_LOSS,-3.0020000000000095,-4.000000000000012,-225.15000000000072,75,CLOSED,75.05,0,100.0,2025-05-06 12:34:00+05:30,75.05
NIFTY,buy,PE,24350.0,WEEK,1,2025-05-06 14:57:00+05:30,71.85,1,1,71.85,2025-05-06 15:00:00+05:30,68.976,STOP_LOSS,-2.8739999999999952,-3.999999999999994,-215.54999999999964,75,CLOSED,71.85,0,100.0,2025-05-06 14:57:00+05:30,71.85
NIFTY,buy,PE,24350.0,WEEK,1,2025-05-07 09:47:00+05:30,87.4,1,1,87.4,2025-05-07 09:49:00+05:30,83.904,STOP_LOSS,-3.4960000000000093,-4.000000000000011,-262.2000000000007,75,CLOSED,87.4,0,100.0,2025-05-07 09:47:00+05:30,87.4
NIFTY,buy,CE,24350.0,WEEK,1,2025-05-07 10:34:00+05:30,82.4,1,1,82.4,2025-05-07 10:35:00+05:30,79.104,STOP_LOSS,-3.2960000000000065,-4.000000000000008,-247.2000000000005,75,CLOSED,82.4,0,100.0,2025-05-07 10:34:00+05:30,82.4
NIFTY,buy,PE,24350.0,WEEK,1,2025-05-07 10:51:00+05:30,80.6,1,1,80.6,2025-05-07 10:52:00+05:30,77.37599999999999,STOP_LOSS,-3.2240000000000038,-4.000000000000005,-241.8000000000003,75,CLOSED,80.6,0,100.0,2025-05-07 10:51:00+05:30,80.6
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-07 11:18:00+05:30,56.95,1,1,56.95,2025-05-07 11:19:00+05:30,61.22125,TARGET,4.271249999999995,7.49999999999999,320.3437499999996,75,CLOSED,56.95,0,100.0,2025-05-07 11:18:00+05:30,56.95
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-07 11:25:00+05:30,76.5,1,1,76.5,2025-05-07 11:26:00+05:30,73.44,STOP_LOSS,-3.0600000000000023,-4.000000000000003,-229.50000000000017,75,CLOSED,76.5,0,100.0,2025-05-07 11:25:00+05:30,76.5
NIFTY,buy,PE,24350.0,WEEK,1,2025-05-07 11:49:00+05:30,65.25,1,1,65.25,2025-05-07 11:52:00+05:30,70.14375,TARGET,4.893749999999997,7.499999999999996,367.0312499999998,75,CLOSED,65.25,0,100.0,2025-05-07 11:49:00+05:30,65.25
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-07 12:09:00+05:30,49.05,1,1,49.05,2025-05-07 12:10:00+05:30,47.087999999999994,STOP_LOSS,-1.9620000000000033,-4.000000000000007,-147.15000000000026,75,CLOSED,49.05,0,100.0,2025-05-07 12:09:00+05:30,49.05
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-07 12:17:00+05:30,51.85,1,1,51.85,2025-05-07 12:19:00+05:30,49.775999999999996,STOP_LOSS,-2.074000000000005,-4.00000000000001,-155.55000000000038,75,CLOSED,51.85,0,100.0,2025-05-07 12:17:00+05:30,51.85
NIFTY,buy,PE,24350.0,WEEK,1,2025-05-07 13:01:00+05:30,62.3,1,1,62.3,2025-05-07 13:13:00+05:30,59.80799999999999,STOP_LOSS,-2.4920000000000044,-4.000000000000007,-186.90000000000032,75,CLOSED,62.3,0,100.0,2025-05-07 13:01:00+05:30,62.3
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-07 14:04:00+05:30,44.25,1,1,44.25,2025-05-07 14:07:00+05:30,47.56875,TARGET,3.3187500000000014,7.5000000000000036,248.9062500000001,75,CLOSED,44.25,0,100.0,2025-05-07 14:04:00+05:30,44.25
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-07 14:09:00+05:30,57.15,1,1,57.15,2025-05-07 14:10:00+05:30,61.436249999999994,TARGET,4.2862499999999955,7.499999999999993,321.46874999999966,75,CLOSED,57.15,0,100.0,2025-05-07 14:09:00+05:30,57.15
NIFTY,buy,PE,24400.0,WEEK,1,2025-05-07 14:21:00+05:30,92.0,1,1,92.0,2025-05-07 14:25:00+05:30,88.32,STOP_LOSS,-3.680000000000007,-4.000000000000008,-276.0000000000005,75,CLOSED,92.0,0,100.0,2025-05-07 14:21:00+05:30,92.0
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-08 10:25:00+05:30,18.95,1,1,18.95,2025-05-08 10:26:00+05:30,18.192,STOP_LOSS,-0.7579999999999991,-3.999999999999995,-56.84999999999994,75,CLOSED,18.95,0,100.0,2025-05-08 10:25:00+05:30,18.95
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-08 11:25:00+05:30,13.35,1,1,13.35,2025-05-08 11:26:00+05:30,12.815999999999999,STOP_LOSS,-0.5340000000000007,-4.000000000000005,-40.050000000000054,75,CLOSED,13.35,0,100.0,2025-05-08 11:25:00+05:30,13.35
NIFTY,buy,CE,24400.0,WEEK,1,2025-05-08 12:15:00+05:30,13.1,1,1,13.1,2025-05-08 12:16:00+05:30,12.575999999999999,STOP_LOSS,-0.5240000000000009,-4.000000000000007,-39.30000000000007,75,CLOSED,13.1,0,100.0,2025-05-08 12:15:00+05:30,13.1
